user_id,title_id,watch_time_minutes,rating,watch_date
7991,942,81.2,1.0,2024-12-14
4978,1715,35.8,,2024-12-25
5461,1660,78.2,,2024-12-25
921,1827,38.4,,2024-12-24
6188,639,62.1,,2024-12-15
4221,1848,118.8,,2024-08-14
8782,1242,86.0,,2024-12-10
2447,556,20.1,,2024-12-29
4373,1194,138.7,,2024-12-28
5171,796,45.8,,2024-12-03
7169,283,113.1,,2024-12-26
1414,1886,133.1,,2024-12-30
4578,1628,59.2,4.0,2024-11-22
4907,1903,121.0,,2024-11-18
2320,480,103.4,,2024-12-16
5877,617,71.4,,2024-12-24
3250,904,137.5,,2024-12-26
8434,270,107.7,2.0,2024-12-09
3124,893,133.4,,2024-12-18
8963,1103,107.9,,2024-12-09
624,776,55.4,,2024-12-19
7387,868,97.0,,2024-12-23
7328,1199,180.0,,2024-11-24
6443,749,73.1,4.0,2024-12-29
9149,1020,15.8,,2024-12-16
3427,630,46.1,,2024-12-20
6026,1321,36.0,4.0,2024-11-09
1681,545,106.4,,2024-10-30
3082,120,45.0,,2024-02-27
9598,34,110.2,,2024-11-05
3236,797,54.2,,2024-09-08
8293,898,103.8,,2024-11-27
2095,1275,57.8,,2024-10-28
9473,100,173.5,,2024-12-24
5939,531,63.5,,2024-11-17
5618,1414,47.4,,2024-12-28
7512,752,132.2,3.0,2024-12-13
2698,399,106.4,4.0,2024-12-13
4610,1419,74.6,,2024-09-12
7533,462,130.8,1.0,2024-12-23
5486,191,161.6,4.0,2024-12-23
5767,705,68.8,,2024-11-26
5960,1430,133.0,,2024-12-26
7986,56,153.2,,2024-12-19
6271,527,61.6,4.0,2024-12-29
4195,1141,89.8,,2024-10-15
3151,1585,53.7,,2024-12-01
721,974,67.7,,2024-08-10
7018,1602,77.9,,2024-02-24
5040,267,61.4,,2024-12-11
7285,256,151.3,,2024-11-27
4310,1788,105.7,4.0,2024-06-17
7600,556,65.9,5.0,2024-12-16
8692,531,54.0,,2023-11-18
8865,1939,39.2,,2024-09-09
6237,710,158.3,2.0,2024-11-27
3669,851,111.6,,2024-11-04
8280,844,124.1,,2024-12-11
2441,1317,78.8,4.0,2024-12-25
5355,769,61.0,,2024-11-16
5912,128,38.3,,2024-12-28
6776,235,54.4,,2024-11-24
293,869,52.2,,2024-11-28
2546,1661,106.5,,2024-11-25
6640,1236,5.0,,2024-04-27
6365,745,98.4,,2024-11-23
4024,1708,51.6,,2024-11-07
3929,1083,57.6,3.0,2024-12-01
536,601,110.3,,2023-12-31
2718,767,53.0,,2024-12-24
3127,1736,63.4,2.0,2024-12-24
8418,215,108.5,,2024-11-22
2309,364,116.3,2.0,2024-11-25
3856,1056,85.8,4.0,2024-12-29
967,103,113.7,,2024-12-31
9417,947,133.7,,2024-11-21
7787,1810,75.6,2.0,2024-10-11
8567,303,136.7,3.0,2024-11-28
6249,1381,49.2,,2024-12-21
9295,1894,24.8,,2024-11-25
7876,603,62.3,,2024-12-26
7696,755,143.2,,2024-09-23
5766,1523,149.1,4.0,2024-12-31
98,1872,63.9,,2024-12-21
4849,782,81.8,,2024-12-28
1301,1415,50.7,,2024-12-01
7623,870,116.9,4.0,2024-12-14
3648,245,96.3,,2024-11-28
5474,1468,40.2,3.0,2024-12-09
2955,1465,45.7,,2024-10-10
7238,1503,60.1,,2024-12-24
7880,1115,76.2,,2024-12-31
601,1822,68.4,2.0,2024-12-12
2241,1037,23.8,,2024-09-30
5071,330,74.8,,2024-11-18
8013,460,124.7,3.0,2024-11-27
5687,1788,27.2,,2023-05-12
4464,1564,112.6,,2024-12-30
8485,976,115.0,,2024-12-27
3240,1986,49.7,2.0,2024-11-24
4379,1360,142.0,3.0,2024-11-17
4503,181,88.8,4.0,2024-11-12
4836,639,38.1,3.0,2024-10-31
786,303,94.8,,2024-11-23
7674,330,111.5,,2024-12-23
1126,1270,88.6,,2024-02-24
6321,1453,58.3,,2024-11-11
2739,799,107.6,3.0,2024-11-25
6676,1765,62.8,,2024-12-23
3343,762,27.2,2.0,2024-11-23
4620,1075,45.2,3.0,2024-12-10
8925,677,77.6,3.0,2024-12-14
2137,1322,72.9,,2024-12-10
5811,1087,117.4,,2024-12-25
8149,609,84.2,3.0,2024-12-17
9383,1709,16.7,4.0,2024-12-19
6337,107,103.0,,2024-12-24
2824,591,159.9,3.0,2024-11-21
1526,1993,61.6,,2024-12-06
4324,530,83.6,,2024-12-16
2563,1847,60.6,3.0,2024-12-21
1626,103,165.7,3.0,2024-12-31
4093,649,73.4,,2024-12-04
3555,719,48.8,,2024-09-26
6964,162,112.8,,2024-11-19
6124,814,66.9,,2024-10-29
1873,1982,58.6,3.0,2024-07-30
4704,1520,180.0,,2024-12-19
3167,551,41.4,1.0,2024-11-28
311,1764,36.7,,2024-05-13
6873,1105,63.5,3.0,2024-10-07
4075,1107,69.5,,2024-12-09
922,1691,60.5,,2024-12-01
7667,1329,117.5,5.0,2024-11-14
3382,739,110.3,4.0,2024-09-21
3797,1746,51.7,2.0,2024-11-30
9641,1354,77.9,,2024-12-15
6377,1043,21.2,3.0,2024-12-23
4904,1260,78.2,,2024-12-16
7952,1205,27.3,,2024-09-11
8042,1625,117.3,1.0,2024-12-28
8603,1437,16.4,,2024-04-19
2411,1506,102.3,,2024-11-16
4189,1536,66.3,3.0,2024-11-14
234,118,133.8,,2024-11-30
1488,748,74.0,,2024-12-14
8227,1676,52.0,5.0,2024-12-01
6306,709,78.2,,2024-12-30
217,1479,52.4,1.0,2024-12-30
8729,1270,79.0,4.0,2024-12-10
7306,264,126.5,,2024-12-18
7909,48,109.8,3.0,2024-11-17
6293,389,154.1,4.0,2024-11-25
6274,835,102.4,,2024-09-13
5106,963,132.6,,2024-12-02
6851,214,125.8,,2024-10-21
8108,156,143.9,,2024-07-23
3175,22,142.6,4.0,2024-12-31
5925,503,119.9,,2024-12-27
4414,868,23.2,2.0,2024-08-19
1765,724,75.3,2.0,2024-11-20
475,770,109.4,,2024-12-11
5914,182,46.1,4.0,2024-10-30
8164,1352,65.5,3.0,2024-10-23
4665,320,179.9,1.0,2024-12-14
1079,1460,81.6,,2024-12-22
5290,1717,56.7,3.0,2024-11-07
801,517,53.6,,2024-12-27
9977,1689,92.7,2.0,2024-09-15
4883,1383,82.9,2.0,2024-12-08
7112,180,162.1,3.0,2024-12-12
3096,440,23.6,,2024-09-30
3452,1769,13.8,2.0,2024-12-02
8674,1373,93.1,,2024-12-22
8800,1357,27.9,3.0,2024-11-20
5520,20,34.8,3.0,2024-11-21
3452,1542,20.1,,2024-09-09
3816,1763,86.2,3.0,2024-12-09
1389,357,75.4,4.0,2024-12-30
7617,1701,133.0,,2024-12-26
9271,745,48.2,4.0,2024-12-28
6205,1214,38.3,,2024-12-26
3714,649,45.3,,2024-11-15
9137,893,98.3,3.0,2024-10-05
5398,635,65.8,,2024-12-05
8694,621,113.3,3.0,2024-12-21
5048,483,92.3,3.0,2024-10-31
9539,1959,124.3,,2024-12-16
5654,298,101.9,4.0,2023-09-19
1658,1552,135.2,,2024-12-10
2996,1633,111.8,,2024-12-26
7203,1368,107.9,,2024-04-08
8976,1299,39.6,,2024-10-21
5283,1777,62.0,,2024-07-09
4733,822,85.1,,2024-12-13
7747,719,100.6,,2024-12-23
4229,423,20.8,2.0,2024-12-03
7830,1634,140.6,4.0,2024-11-18
8062,388,180.0,2.0,2024-12-11
699,806,98.1,,2024-12-11
2213,1113,90.7,,2024-12-25
4491,1719,104.5,5.0,2024-12-14
6920,1421,112.9,,2024-11-29
4694,298,55.2,,2024-11-29
6642,1199,166.3,,2024-12-26
5056,1088,110.7,,2024-12-13
6262,341,89.0,,2024-10-22
1808,236,162.5,,2024-10-28
6264,1170,73.3,1.0,2024-12-30
4670,897,44.3,,2024-11-15
808,351,94.8,,2024-12-31
4869,804,53.5,,2024-12-18
5184,1823,72.7,1.0,2024-10-05
3649,1831,180.0,3.0,2024-12-12
6626,1289,117.9,,2024-11-27
699,383,114.1,,2024-10-21
7941,1339,122.1,3.0,2024-12-20
5211,1826,104.2,,2024-12-25
4307,1956,33.5,4.0,2024-12-24
1406,939,78.1,,2024-12-30
5199,1859,73.6,,2024-11-24
7701,114,109.9,,2024-12-22
2236,1202,87.3,,2024-12-09
8719,193,44.4,,2024-10-29
8418,1053,83.5,,2024-12-01
5557,693,88.3,,2024-12-28
1203,1823,68.0,5.0,2024-10-20
5412,1599,141.8,4.0,2024-05-28
3218,812,161.9,,2024-12-14
3654,1224,143.1,,2024-11-28
4740,1911,37.7,,2024-12-17
4345,774,70.6,,2024-12-21
5853,1114,61.8,2.0,2024-12-23
5586,1318,77.4,4.0,2024-11-26
8632,316,107.2,,2024-11-16
1833,1473,124.8,2.0,2024-12-12
3656,805,63.6,,2024-11-02
6151,560,165.7,,2024-11-21
7472,274,96.7,,2024-12-12
1552,945,10.9,,2024-12-23
4219,1472,31.5,,2024-11-18
9184,1304,118.1,,2024-12-22
622,973,92.8,,2024-03-17
9545,477,16.2,,2024-11-30
3867,1619,64.2,,2024-08-18
5132,1427,14.1,2.0,2024-12-01
711,1074,40.6,,2024-11-13
8039,466,84.3,2.0,2024-12-22
9060,551,107.4,,2024-12-11
5232,1975,64.7,,2024-12-28
489,1164,79.0,,2024-12-26
3724,477,76.7,,2024-12-03
6051,182,81.7,,2024-12-02
627,1741,148.3,,2024-12-15
520,853,91.2,2.0,2024-12-08
576,1696,61.7,,2024-12-24
3811,1608,76.8,,2024-12-17
7750,1430,133.4,,2024-12-13
9082,997,34.6,5.0,2024-11-07
5811,525,112.3,,2024-10-15
5524,309,104.8,,2024-12-02
7688,1395,83.9,,2024-12-24
5581,354,107.9,,2024-11-20
6249,1160,39.5,,2024-12-17
3528,1357,54.7,,2024-05-21
7609,872,103.1,4.0,2024-12-22
7019,620,91.2,,2024-11-28
8431,1961,38.5,,2024-10-26
9298,663,41.2,,2024-11-03
671,639,132.8,4.0,2024-12-07
5096,1246,57.5,,2024-09-23
3989,1801,91.9,,2024-11-12
934,1825,36.7,,2024-07-12
9420,1984,129.3,4.0,2024-12-16
803,233,73.2,,2024-12-25
4485,1159,83.7,,2024-12-28
3236,1973,42.3,,2024-12-11
1787,1265,85.1,3.0,2024-12-30
1355,106,176.7,,2024-11-06
5272,1286,120.9,4.0,2024-12-12
828,1676,127.4,,2024-12-02
9493,580,39.8,,2023-08-28
1118,1587,155.8,,2024-12-24
3926,374,102.9,,2024-12-09
2792,1076,155.6,3.0,2024-12-02
5435,1542,111.5,,2024-12-30
5134,1764,77.9,,2024-12-19
5617,1086,101.6,,2024-12-05
4839,1083,39.6,,2024-11-15
4435,723,121.7,2.0,2024-11-25
4415,1115,52.5,4.0,2024-12-18
544,227,97.3,,2024-10-27
7914,1364,106.6,3.0,2024-11-17
8380,363,180.0,,2024-12-20
1810,1922,38.3,5.0,2024-12-22
288,1309,65.3,2.0,2024-11-14
9414,1315,88.2,,2024-12-27
6149,746,57.4,,2024-12-22
4883,1437,55.3,,2024-12-29
781,666,112.1,,2024-12-28
7287,25,142.6,,2024-12-14
4143,1933,89.8,,2024-10-17
4943,1428,102.2,,2024-11-18
962,905,9.6,2.0,2024-12-08
8916,1401,74.3,,2024-11-23
8257,1012,78.3,,2024-10-06
2189,40,80.9,,2024-10-03
3453,1724,44.9,,2024-12-10
4472,330,80.4,4.0,2024-12-19
5324,249,73.7,2.0,2024-12-30
4808,887,96.8,2.0,2024-12-26
6791,612,21.7,,2024-11-24
2704,797,61.0,2.0,2024-07-24
6540,271,64.8,,2024-12-30
694,1407,146.1,,2024-12-30
2352,1813,26.7,,2024-10-14
9970,486,115.3,,2024-12-16
145,448,83.4,,2024-11-04
408,1469,37.5,,2024-12-03
8565,1696,91.2,,2024-11-05
4407,1530,30.5,,2024-11-08
2603,1928,86.1,3.0,2024-05-31
6632,1554,131.0,,2024-12-26
9988,385,99.7,,2024-12-21
8812,774,60.0,4.0,2024-12-13
8674,1441,141.7,2.0,2024-12-07
4185,767,74.9,,2024-12-19
3706,1432,58.7,,2024-12-28
7475,157,70.7,,2024-12-23
2836,1600,32.7,,2024-12-24
9661,1858,62.5,,2024-11-25
8832,868,74.5,,2023-10-30
2824,69,180.0,4.0,2024-12-11
5484,1658,44.5,5.0,2024-12-19
9771,173,105.6,2.0,2024-12-23
2049,1200,148.8,,2024-12-22
6900,969,169.1,,2024-12-18
2672,1789,24.7,,2024-12-09
738,1735,119.0,4.0,2024-11-23
5926,282,80.0,,2024-12-29
6495,1321,99.2,,2024-12-15
9668,1989,85.4,3.0,2024-07-29
2289,1704,119.7,3.0,2024-11-12
5873,1998,80.4,,2024-10-11
1369,825,79.9,,2024-08-07
2829,235,152.8,,2024-12-19
2221,225,83.3,,2024-10-28
8037,1636,53.5,,2024-11-27
55,643,75.4,1.0,2024-12-21
7570,954,42.3,,2024-12-11
4761,49,76.2,,2024-06-30
8660,1932,93.4,,2024-11-24
2105,1875,59.2,,2023-01-31
6820,868,40.1,2.0,2024-09-08
7589,1001,100.5,3.0,2024-12-06
3856,1337,84.1,4.0,2024-12-05
4586,783,85.7,,2024-12-21
4518,1068,106.2,3.0,2024-05-05
7133,568,86.6,4.0,2024-12-13
3831,97,117.9,1.0,2023-09-12
1032,1312,69.1,4.0,2024-11-23
2618,501,38.4,,2024-12-27
9155,183,120.1,5.0,2024-12-24
5392,478,86.1,,2024-11-27
8380,1470,133.4,,2024-12-29
4112,191,92.5,,2024-11-28
8376,997,42.5,4.0,2024-09-24
2740,1947,37.6,5.0,2024-12-30
8064,1389,65.3,5.0,2024-12-16
5636,259,148.4,,2024-12-17
6877,1463,48.9,,2024-11-02
6650,655,135.1,5.0,2023-01-25
8011,504,47.7,4.0,2024-12-27
3584,237,54.7,3.0,2024-10-18
5412,577,101.4,,2024-11-07
3954,582,94.6,5.0,2024-12-04
1973,1117,125.7,,2024-12-17
3591,1129,93.4,,2024-10-28
7444,1719,127.3,,2024-12-21
3322,910,57.9,4.0,2024-11-12
7647,1365,180.0,,2024-12-12
4578,1897,20.1,1.0,2024-12-19
9699,431,87.9,5.0,2024-11-21
2740,609,45.6,4.0,2024-09-05
7882,1203,78.2,,2024-12-09
8032,321,55.5,2.0,2024-12-30
1145,1462,133.1,4.0,2024-12-15
6503,1703,26.8,3.0,2024-12-25
7841,1348,136.7,,2024-12-16
6906,1169,107.4,3.0,2024-12-27
2755,1239,101.3,,2024-12-25
2525,1008,53.8,,2024-10-17
8254,690,84.2,4.0,2024-12-24
5770,45,61.2,,2024-10-08
4009,651,76.8,,2024-12-09
6823,959,128.7,,2024-12-10
734,442,88.1,3.0,2024-12-24
2268,741,120.6,4.0,2024-12-23
6763,1901,78.9,,2024-12-31
5870,1732,105.5,4.0,2024-12-29
6952,784,101.5,,2024-12-19
6001,1211,151.1,4.0,2024-05-02
3128,1813,92.0,2.0,2024-12-17
3754,1180,61.2,,2024-12-17
1625,994,5.0,,2024-11-20
8594,1655,70.8,,2024-10-22
4045,1795,107.8,,2024-11-17
7670,551,54.6,,2024-12-01
8405,1422,74.8,,2024-11-08
2967,1974,173.1,,2024-11-28
270,58,124.2,,2024-11-24
8334,1273,50.5,3.0,2024-12-21
2479,111,127.3,,2024-10-30
4559,1761,73.9,1.0,2024-10-30
8657,56,157.4,1.0,2024-12-11
1988,1386,124.7,3.0,2024-08-08
1505,1640,58.9,,2024-12-30
5904,857,81.5,,2024-12-16
6918,1689,180.0,3.0,2024-12-02
7401,669,67.1,,2023-06-29
2288,1511,114.9,2.0,2024-11-20
669,7,102.3,,2024-12-10
9519,1925,54.8,,2024-12-17
4449,366,180.0,,2024-12-30
7059,1898,109.9,,2024-12-27
5680,348,55.0,,2023-09-07
9278,359,138.1,,2024-10-25
9163,53,104.7,1.0,2022-12-12
9893,1851,116.0,,2024-11-20
7908,50,48.9,4.0,2024-11-09
6020,1406,20.9,,2024-12-16
581,880,100.2,,2024-11-13
3834,1448,106.1,4.0,2024-10-25
1606,773,65.5,3.0,2024-11-13
7130,127,56.4,4.0,2024-07-21
3820,1899,17.1,4.0,2024-12-15
1859,1146,59.1,,2024-05-13
1259,16,95.4,3.0,2024-10-20
8972,1620,69.1,,2024-12-23
2568,1417,119.0,,2024-12-11
755,1256,70.6,,2024-09-07
5017,1114,109.4,,2024-12-21
4168,1742,50.2,,2024-10-17
6440,1515,64.3,,2024-12-21
8523,1172,172.5,3.0,2024-12-18
5395,1292,103.2,,2024-12-28
852,103,59.7,2.0,2024-11-30
7581,940,115.3,,2024-12-25
7243,187,153.9,4.0,2024-12-03
1483,932,72.9,,2024-12-12
7316,782,70.6,,2024-12-17
1415,584,111.4,,2024-04-27
2734,1749,117.4,,2024-12-19
4718,86,48.1,,2024-12-25
3649,66,164.8,2.0,2024-12-22
1215,459,36.5,5.0,2024-12-06
3441,720,128.7,3.0,2024-11-04
8357,810,91.1,,2024-11-26
8124,880,134.7,,2024-12-11
9591,1613,123.3,,2024-12-22
1978,44,62.4,,2024-12-18
2891,1434,84.7,,2024-10-22
2610,1490,113.3,,2024-11-27
9113,32,56.5,,2024-11-10
9420,715,115.9,4.0,2024-12-14
9272,1141,66.4,,2024-12-24
1946,204,152.1,,2024-12-02
8151,1154,77.3,,2024-11-09
6429,898,50.6,4.0,2024-11-21
9107,1977,147.2,,2024-12-25
9615,1885,109.9,,2024-12-22
9130,956,111.8,5.0,2024-12-31
4187,1100,106.6,4.0,2024-12-24
8820,302,114.2,3.0,2023-11-24
5853,1839,109.5,,2024-12-22
5654,609,65.6,2.0,2024-11-06
2457,1614,52.5,,2024-12-11
4579,757,63.0,3.0,2024-12-31
9129,1253,114.0,,2024-11-11
4625,424,59.5,,2024-12-27
3098,1733,35.3,,2024-11-21
9992,2000,119.3,,2024-10-29
8286,1840,53.7,3.0,2024-11-17
9677,1228,18.8,,2024-12-06
6763,1177,75.7,,2024-09-12
5048,605,117.6,2.0,2024-12-04
8627,1750,153.2,,2024-12-09
4218,269,135.8,3.0,2024-11-23
5383,402,95.0,,2024-11-26
192,1747,31.0,,2024-11-19
2317,1238,69.3,,2024-10-12
9767,1731,68.9,,2024-12-13
6033,431,77.6,2.0,2024-10-27
3688,1172,101.4,,2024-12-30
6714,1712,126.7,3.0,2024-12-27
1375,1091,116.8,,2024-12-23
1315,1363,64.1,,2024-12-22
3281,1467,73.7,,2024-12-15
3234,1871,55.8,3.0,2024-12-09
2408,1587,119.0,,2024-12-31
153,921,115.1,,2024-12-02
5858,139,159.1,,2024-12-24
8268,1070,69.4,,2024-12-29
1763,329,46.5,4.0,2024-12-09
374,568,94.9,,2024-12-31
264,1584,65.2,,2024-10-24
5874,1344,111.1,2.0,2024-10-09
2980,1181,70.7,5.0,2024-11-06
5554,1154,78.5,,2024-11-24
7334,1630,85.4,4.0,2024-07-14
3902,1621,138.0,2.0,2024-11-10
3060,339,88.2,,2024-12-12
3183,1502,138.5,,2024-11-09
8981,1973,90.1,2.0,2024-12-15
9707,1327,73.6,,2024-12-21
765,384,137.2,3.0,2024-12-26
8333,342,118.0,,2024-12-22
1618,923,91.2,,2024-10-19
1714,498,93.0,,2024-12-19
6693,1005,24.9,,2024-12-22
3880,1814,147.2,,2024-12-23
7164,532,101.9,,2024-07-29
5679,1873,75.4,,2024-12-19
2328,443,49.9,,2024-12-15
9602,1440,26.9,2.0,2024-08-20
1370,1926,68.2,,2024-10-14
8122,1073,39.0,1.0,2023-07-19
7524,1835,65.5,,2024-10-21
9365,1347,71.0,,2024-12-30
7307,999,134.3,,2024-11-20
5783,168,138.0,,2024-12-16
6066,625,30.1,,2024-12-30
7695,1710,85.6,4.0,2024-12-12
871,246,64.2,,2024-11-12
2283,1450,78.8,,2024-12-20
5448,452,50.1,3.0,2024-07-11
3287,1754,69.4,4.0,2024-12-02
2373,1232,118.9,5.0,2024-08-26
6681,236,132.9,,2024-11-22
411,1020,35.6,3.0,2024-12-11
9460,1728,56.1,,2024-12-14
7763,878,25.2,,2024-12-27
1295,1353,70.7,,2024-10-17
2955,757,44.0,,2024-12-25
7514,104,99.9,,2024-12-26
903,1154,32.0,2.0,2024-12-28
6171,1333,81.6,,2024-12-27
5825,708,13.0,,2024-09-24
339,521,72.8,5.0,2024-11-20
2501,1242,71.3,,2024-12-02
9973,1194,108.8,,2024-12-24
7289,1323,108.5,3.0,2024-12-04
2639,200,111.0,4.0,2024-05-25
9130,1718,135.4,,2024-07-19
1659,1317,134.5,3.0,2024-06-19
3342,1397,37.3,,2024-12-17
3696,1134,88.7,,2024-11-24
6178,1907,132.8,4.0,2024-10-21
9522,1017,98.2,1.0,2024-12-17
6445,1256,5.0,,2024-12-29
485,299,66.8,,2024-12-25
5249,1117,39.1,,2024-12-27
4902,1925,37.6,4.0,2024-12-04
9466,692,15.5,,2024-12-06
1841,232,177.4,,2024-09-29
3800,1879,137.7,2.0,2024-11-03
4595,669,77.6,,2024-12-30
6939,1675,55.6,,2024-12-28
1247,201,77.2,,2024-12-24
5756,1361,65.1,,2024-12-17
4388,587,118.3,,2024-12-20
6524,332,129.0,4.0,2024-12-31
3659,581,50.0,3.0,2024-12-27
2980,1516,92.8,1.0,2024-12-20
1430,539,53.6,,2024-02-22
554,970,68.4,,2024-10-10
7970,53,77.9,3.0,2024-01-27
4143,1679,69.5,,2024-12-19
4577,1126,65.3,4.0,2024-12-08
6134,616,86.8,2.0,2023-12-25
4083,799,70.6,,2024-12-25
4988,1473,97.2,2.0,2024-12-22
6210,842,108.2,5.0,2024-12-06
6941,832,43.4,5.0,2024-11-15
2295,945,84.7,4.0,2024-12-04
5092,831,19.6,,2024-12-14
9576,167,67.5,3.0,2024-05-21
686,941,105.1,,2024-12-24
1658,916,128.7,4.0,2024-08-17
6856,1917,78.3,,2024-11-24
1945,375,77.1,2.0,2024-12-20
926,1925,76.0,4.0,2024-12-22
1458,1313,56.2,,2024-05-22
3952,160,105.2,,2024-11-06
1734,328,150.1,,2024-12-03
7004,847,109.7,,2024-12-20
951,96,88.7,2.0,2024-11-28
1216,530,80.0,2.0,2024-12-04
5845,460,128.7,,2024-12-20
6856,620,103.2,,2024-11-21
5614,775,71.0,4.0,2024-12-25
910,1413,130.4,3.0,2024-11-11
5876,1577,59.4,,2024-12-12
4551,1042,76.1,,2024-12-20
9198,562,17.4,4.0,2024-04-28
8057,469,54.3,,2024-11-28
6269,595,154.6,,2024-09-23
329,580,135.4,,2024-12-30
4444,171,121.3,4.0,2024-12-13
875,1532,90.2,,2024-11-06
1941,1512,45.4,,2024-12-21
7356,777,79.7,,2024-12-24
7223,1951,94.9,,2024-12-08
3376,788,65.4,3.0,2024-10-23
3057,1168,129.5,,2024-11-22
7486,1422,124.8,1.0,2024-10-26
8126,1348,107.5,,2024-12-11
593,844,83.6,,2024-09-08
9040,1221,149.3,,2024-12-16
6036,250,135.0,,2024-10-07
8706,1007,53.2,,2024-11-12
4939,1925,51.1,,2024-12-10
3426,272,150.0,4.0,2024-12-26
5730,1344,95.3,4.0,2024-12-23
1692,1468,69.8,5.0,2024-12-23
3888,1150,100.7,,2024-10-16
5632,467,68.3,4.0,2024-12-25
7074,1017,84.1,,2024-10-03
3842,379,59.9,,2024-11-20
1027,1046,156.2,4.0,2024-11-08
8734,545,88.8,,2024-08-26
2361,174,128.0,3.0,2024-09-25
9987,1150,115.4,3.0,2024-11-28
7924,865,90.9,3.0,2024-12-15
7992,522,60.1,,2024-12-12
8541,1077,94.7,,2024-11-17
9971,1453,96.1,,2024-12-09
9752,948,107.6,,2024-12-28
4156,1270,52.5,,2024-09-16
5651,1065,119.2,,2024-02-21
6164,814,46.3,3.0,2024-09-20
7846,84,116.6,,2024-10-10
6908,128,110.4,,2024-11-01
8321,1603,121.7,4.0,2024-12-10
6304,1766,89.2,3.0,2024-12-26
4022,857,93.2,,2024-12-27
7519,151,120.5,3.0,2024-12-19
7222,459,61.9,,2024-12-21
1914,887,116.7,,2024-12-27
1258,622,94.3,2.0,2024-12-22
4913,121,138.4,,2024-12-17
3815,1629,61.6,2.0,2024-12-17
3954,108,115.7,,2024-12-25
9030,1966,54.0,4.0,2024-11-20
641,355,180.0,5.0,2024-12-24
8853,463,57.4,,2024-12-08
4281,296,62.1,4.0,2024-11-25
1264,935,90.5,,2024-12-29
2630,1351,72.5,,2024-12-24
6006,887,8.8,3.0,2024-12-31
9556,1639,75.4,,2024-08-03
8316,171,103.8,4.0,2024-02-20
7960,7,126.9,,2024-12-30
5769,128,79.2,2.0,2024-11-21
4366,1048,58.1,4.0,2024-11-30
7986,1012,106.7,,2024-12-16
1906,1546,64.3,,2024-11-20
29,1124,70.4,,2024-10-22
4327,1826,84.6,3.0,2024-03-27
3910,909,76.9,,2024-11-28
8936,1596,102.0,,2024-11-04
4286,1733,54.1,,2024-11-27
1238,1389,53.7,3.0,2024-09-13
3226,1181,59.9,,2024-12-01
4473,182,161.2,,2024-09-27
3534,633,78.8,,2024-09-11
9913,1204,73.1,,2024-12-14
36,23,93.4,5.0,2024-04-29
6485,1211,118.2,,2024-12-16
4298,397,52.6,,2024-11-10
8065,362,93.5,1.0,2024-12-28
2464,574,116.0,,2024-11-18
9217,817,80.3,,2024-01-22
6242,1849,111.3,,2024-10-06
6205,1543,39.6,4.0,2024-12-30
9097,836,88.1,3.0,2024-12-20
4468,1217,53.2,,2024-10-14
7609,1854,108.9,,2024-12-19
3963,1245,112.1,5.0,2023-09-28
9541,444,105.2,,2024-12-30
3170,51,73.8,,2024-12-13
1222,1479,105.6,,2024-11-21
3775,511,95.7,1.0,2024-11-23
3701,1783,55.6,5.0,2024-12-24
5997,1526,56.5,,2024-12-02
9499,396,104.6,3.0,2024-12-21
3521,1510,100.6,2.0,2024-11-19
9294,365,58.4,,2024-12-23
8652,1291,85.9,2.0,2024-05-23
1297,194,109.0,,2024-10-08
4828,1104,64.0,,2024-10-18
3634,522,64.1,,2024-12-31
5485,1458,95.4,5.0,2024-12-13
6169,139,79.9,,2024-12-02
2482,394,127.3,4.0,2024-08-03
6008,292,180.0,,2024-11-24
7073,803,129.4,,2024-10-19
8641,295,180.0,,2024-12-31
1449,585,107.8,,2024-11-25
9902,1613,48.4,,2024-11-22
8855,1858,55.6,3.0,2024-12-22
8027,1070,69.9,,2024-10-26
7273,469,107.7,,2024-12-16
6927,37,18.5,,2024-11-22
6014,1600,74.6,,2024-10-23
5644,398,113.6,4.0,2024-12-14
5235,731,116.9,,2024-12-31
9637,1750,104.4,2.0,2024-12-28
9101,1651,108.6,1.0,2024-11-30
7709,925,44.5,,2024-12-03
9461,70,60.9,,2024-11-26
1988,1013,145.5,3.0,2024-07-22
9200,451,88.9,,2024-10-30
8092,449,86.2,5.0,2024-11-17
7446,1033,98.2,3.0,2024-11-14
3142,1755,58.3,,2024-11-20
8322,201,137.0,,2024-12-28
5488,1078,100.1,,2024-11-13
4051,847,58.5,,2024-12-07
1665,1314,77.1,4.0,2024-12-04
9312,1059,90.6,4.0,2024-12-21
766,408,87.8,,2024-11-09
8999,987,96.4,,2024-12-31
4376,594,69.6,,2024-09-21
5323,1261,129.7,,2024-12-15
7339,779,47.5,,2024-09-05
6183,797,68.8,1.0,2024-12-06
3150,1666,21.4,,2024-12-16
4450,17,127.8,4.0,2024-11-30
8865,966,47.7,,2024-03-11
5129,1954,48.6,,2024-12-25
1297,1596,50.6,4.0,2024-12-03
5168,1544,90.0,4.0,2024-12-31
7727,1317,20.7,,2024-12-07
4942,376,144.3,3.0,2024-12-04
5112,1374,142.9,3.0,2024-12-03
9611,790,58.7,,2024-09-06
1697,1084,18.4,,2024-12-30
2632,1892,14.4,,2024-12-20
5466,634,111.4,,2024-12-19
1376,609,78.8,5.0,2024-11-27
5780,289,156.8,4.0,2024-12-11
3337,795,79.2,,2024-12-24
2500,1494,171.9,,2024-12-17
1041,1682,44.4,,2024-12-03
