user_id,age,gender,country,subscription_plan,device_type,churn,avg_watch_time,sessions_per_week,preferred_genre,rating_behavior,join_date,last_active_date,cluster,monthly_revenue,months_active,ltv,watch_time_minutes,total_watch_time,engagement_multiplier,ltv_adjusted
149,34,F,Germany,basic,mobile,0,67.9,3,Drama,rare,2020-05-24,2024-12-29,3,9.99,56.0,559.44,748.9,748.9,1.4516343022554576,812.1022940537933
150,20,F,Canada,basic,mobile,0,63.3,3,Thriller,occasional,2020-07-24,2024-12-28,3,9.99,53.93333333333333,538.794,711.8,711.8,1.4292606440718851,770.0770594620673
151,36,F,Germany,basic,laptop,0,58.3,3,Romance,occasional,2020-12-31,2024-12-25,3,9.99,48.5,484.515,1146.3,1146.3,1.6912917621517307,819.4562281389458
152,42,F,USA,premium,tablet,0,108.9,12,Mystery,occasional,2020-09-21,2024-12-25,0,19.99,51.86666666666667,1036.8146666666667,1385.8,1385.8,1.8357254854661682,1903.30710730511
153,33,OTHER,Japan,premium,tablet,0,161.7,10,Action,frequent,2020-05-21,2024-12-25,0,19.99,55.96666666666667,1118.7736666666667,2159.5,2159.5,2.302315764081534,2575.7702492059666
154,48,M,Japan,standard,mobile,0,76.7,1,Drama,frequent,2024-12-01,2024-12-31,2,14.99,1.0,14.99,1312.1,1312.1,1.7912797008804726,26.851282716198284
155,49,M,Japan,premium,mobile,0,76.8,5,Animation,occasional,2021-08-04,2024-12-30,2,19.99,41.46666666666667,828.9186666666667,729.9,729.9,1.4401760945603668,1193.7888480681866
156,60,F,UK,basic,tv,1,75.7,3,Horror,occasional,2020-05-22,2024-08-05,2,9.99,51.2,511.48800000000006,1419.5,1419.5,1.8560487275358821,949.3466515498734
157,21,F,Canada,premium,laptop,0,139.1,5,Sci-Fi,occasional,2022-08-04,2024-12-27,1,19.99,29.2,583.708,1881.3,1881.3,2.134543480882885,1245.950106139187
158,42,F,Mexico,standard,mobile,0,68.8,7,Thriller,occasional,2021-02-09,2024-12-30,2,14.99,47.333333333333336,709.5266666666668,1479.1,1479.1,1.8919913158846942,1342.4182917219475
159,26,F,Spain,basic,tablet,0,51.8,5,Animation,rare,2020-01-01,2024-12-30,3,9.99,60.833333333333336,607.725,1088.9,1088.9,1.6566759136412978,1006.8033696176577
160,32,F,UK,standard,mobile,0,93.7,2,Drama,occasional,2020-08-15,2024-12-28,3,14.99,53.2,797.4680000000001,1020.8000000000001,1020.8000000000001,1.6156072850078398,1288.395110360632
161,24,M,Spain,standard,laptop,0,100.3,4,Mystery,occasional,2020-02-25,2024-12-31,1,14.99,59.03333333333333,884.9096666666667,1613.2,1613.2,1.9728621396695212,1745.8047783942427
162,35,M,UK,standard,mobile,0,105.0,9,Animation,occasional,2020-01-22,2024-12-30,0,14.99,60.13333333333333,901.3986666666667,1821.0,1821.0,2.098178748040043,1891.2955259116309
163,36,M,USA,premium,tv,0,109.8,5,Drama,frequent,2021-03-15,2024-12-26,1,19.99,46.06666666666667,920.8726666666666,1513.6,1513.6,1.912797008804728,1761.4424822900332
164,32,F,Germany,standard,mobile,0,65.1,7,Documentary,frequent,2021-05-31,2024-12-30,3,14.99,43.63333333333333,654.0636666666667,1414.3,1414.3,1.8529127970088046,1211.9229380251677
165,43,M,Germany,standard,tv,0,104.8,10,Animation,frequent,2021-08-16,2024-12-28,0,14.99,41.0,614.59,1549.8,1549.8,1.934627909781691,1189.0029670727295
166,38,F,Italy,standard,tv,0,93.7,4,Crime,frequent,2024-12-01,2024-12-28,2,14.99,1.0,14.99,1325.4,1325.4,1.7993004462670366,26.971513689542878
167,39,F,Canada,basic,mobile,1,40.1,3,Documentary,rare,2022-08-05,2024-09-28,3,9.99,26.166666666666668,261.40500000000003,845.0,845.0,1.5095887106501025,394.61403690749006
168,31,M,India,standard,tv,0,93.8,9,Documentary,occasional,2020-02-27,2024-12-29,0,14.99,58.9,882.911,1251.0,1251.0,1.7544325171873116,1549.0077681823664
169,34,F,Italy,premium,laptop,0,153.7,9,Comedy,frequent,2022-02-08,2024-12-26,0,19.99,35.06666666666667,700.9826666666667,2985.8,2985.8,2.8006271861054155,1963.191113255337
170,41,M,USA,premium,tablet,0,142.8,9,Comedy,frequent,2023-09-27,2024-12-30,0,19.99,15.333333333333334,306.5133333333333,2426.3,2426.3,2.463213122663129,755.0076649378846
171,42,M,Spain,basic,mobile,0,55.9,2,Documentary,rare,2022-01-23,2024-12-29,2,9.99,35.7,356.64300000000003,1188.1,1188.1,1.716499819080931,612.1776449764806
172,34,F,France,standard,tablet,1,105.4,6,Romance,frequent,2020-01-14,2024-08-21,1,14.99,56.03333333333333,839.9396666666667,1526.1,1526.1,1.920335303340972,1612.9657945764482
173,35,M,Brazil,basic,laptop,0,40.9,4,Horror,rare,2022-03-17,2024-12-27,3,9.99,33.86666666666667,338.32800000000003,660.4,660.4,1.3982631769388494,473.0715841273671
174,32,F,Mexico,premium,tablet,0,86.7,6,Thriller,frequent,2021-11-24,2024-12-30,1,19.99,37.733333333333334,754.2893333333333,939.2,939.2,1.566397298275238,1181.5167738511636
175,35,M,Japan,premium,tv,0,141.3,8,Thriller,occasional,2021-04-18,2024-12-30,0,19.99,45.06666666666667,900.8826666666666,2602.6,2602.6,2.5695332288023156,2314.8479472520403
176,32,F,Japan,basic,tv,1,49.0,2,Thriller,occasional,2020-04-14,2024-10-16,3,9.99,54.86666666666667,548.118,734.4,734.4,1.4428898805934145,790.8739155711013
177,52,F,India,standard,mobile,0,78.0,4,Animation,occasional,2020-07-04,2024-12-26,2,14.99,54.53333333333333,817.4546666666666,1330.0,1330.0,1.8020745386563743,1473.1142413058335
178,52,M,UK,premium,mobile,0,104.9,12,Fantasy,rare,2021-01-31,2024-12-31,0,19.99,47.666666666666664,952.8566666666666,1305.5,1305.5,1.787299481365336,1703.040226148836
179,48,F,USA,basic,tv,0,78.5,1,Animation,occasional,2020-06-18,2024-12-28,2,9.99,55.13333333333333,550.782,763.4,763.4,1.460378723917501,804.350314316729
180,26,F,USA,standard,tv,1,136.9,4,Thriller,occasional,2020-07-13,2024-08-08,1,14.99,49.56666666666667,743.0043333333334,2004.5,2004.5,2.208840911832107,1641.178369135207
181,57,F,Japan,basic,tablet,1,60.2,6,Fantasy,occasional,2020-09-20,2024-09-29,2,9.99,49.0,489.51,733.7,733.7,1.442467736099385,706.1023814980099
182,35,M,Japan,premium,laptop,1,160.6,6,Sci-Fi,occasional,2022-08-04,2024-09-21,1,19.99,25.966666666666665,519.0736666666666,2768.0,2768.0,2.6692799421058977,1385.5529269086958
183,26,F,UK,standard,mobile,0,86.2,7,Romance,frequent,2020-01-30,2024-12-25,1,14.99,59.7,894.903,931.8,931.8,1.5619346279097817,1397.7799843203475
184,28,OTHER,Mexico,standard,laptop,1,48.3,4,Comedy,frequent,2023-11-12,2024-10-01,3,14.99,10.8,161.89200000000002,1111.3,1111.3,1.6701845374502473,270.38951513689545
185,39,F,UK,basic,mobile,0,109.1,2,Horror,frequent,2020-03-03,2024-12-29,2,9.99,58.733333333333334,586.746,1425.9,1425.9,1.8599083343384393,1091.2937755397418
186,55,F,India,basic,laptop,0,86.8,3,Fantasy,rare,2021-03-26,2024-12-26,2,9.99,45.7,456.54300000000006,1726.9,1726.9,2.0414304667711978,932.0007895911231
187,32,F,UK,standard,tv,0,96.9,7,Action,occasional,2020-01-07,2024-12-31,1,14.99,60.666666666666664,909.3933333333333,661.1,661.1,1.398685321432879,1271.9551067422506
188,24,F,India,premium,tablet,0,155.1,8,Thriller,rare,2020-08-15,2024-12-30,1,19.99,53.266666666666666,1064.8006666666665,2028.5,2028.5,2.2233144373416955,2367.386695091062
189,34,M,Spain,basic,tv,0,55.2,4,Comedy,occasional,2021-06-11,2024-12-29,3,9.99,43.233333333333334,431.901,925.3,925.3,1.5580147147509347,672.9081133156435
190,46,M,Germany,standard,mobile,0,72.7,6,Documentary,occasional,2020-01-29,2024-12-31,2,14.99,59.93333333333333,898.4006666666667,1255.1,1255.1,1.7569050777951996,1578.404693161259
191,46,F,Germany,standard,tablet,0,84.1,3,Mystery,occasional,2020-03-03,2024-12-30,2,14.99,58.766666666666666,880.9123333333333,1567.4,1567.4,1.9452418284887227,1713.5875180316004
192,26,F,Australia,basic,tv,0,60.1,3,Drama,rare,2020-07-29,2024-12-31,3,9.99,53.86666666666667,538.128,987.9,987.9,1.5957664937884453,858.7266317693885
193,45,F,Canada,basic,tv,0,79.2,4,Thriller,occasional,2022-10-30,2024-12-30,2,9.99,26.4,263.736,1207.4,1207.4,1.7281389458448921,455.77245302134844
194,21,F,France,basic,tv,0,32.7,6,Animation,occasional,2020-02-02,2024-12-25,3,9.99,59.6,595.404,398.3,398.3,1.2402002171028825,738.4201700639246
195,40,M,Australia,basic,tv,0,41.5,3,Action,frequent,2021-06-23,2024-12-27,3,9.99,42.766666666666666,427.239,458.8,458.8,1.2766855626583042,545.4498631045713
196,26,M,Australia,basic,tv,1,34.8,2,Fantasy,occasional,2020-04-22,2024-07-28,3,9.99,51.93333333333333,518.814,453.8,453.8,1.2736702448438066,660.7979544083946
197,18,M,Canada,standard,tablet,0,125.3,3,Crime,occasional,2020-03-16,2024-12-29,1,14.99,58.3,873.9169999999999,2905.9,2905.9,2.752442407429743,2405.4062113737787
198,44,M,Japan,standard,tv,0,89.8,2,Romance,occasional,2021-08-01,2024-12-30,2,14.99,41.56666666666667,623.0843333333333,1635.6,1635.6,1.9863707634784706,1237.6765029148073
199,34,F,India,basic,mobile,0,44.7,3,Animation,frequent,2021-06-09,2024-12-31,3,9.99,43.36666666666667,433.233,343.4,343.4,1.2070920274996984,522.9521003497769
200,47,F,Brazil,premium,tablet,0,213.7,7,Romance,occasional,2020-07-29,2024-12-30,0,19.99,53.833333333333336,1076.1283333333333,1420.3,1420.3,1.8565311783862017,1997.8658027781125
201,32,F,Australia,premium,mobile,0,100.1,9,Drama,occasional,2020-04-09,2024-12-29,0,19.99,57.5,1149.425,1412.5,1412.5,1.8518272825955857,2128.536574297431
202,36,M,Mexico,premium,mobile,0,102.6,14,Sci-Fi,occasional,2021-03-28,2024-12-29,0,19.99,45.733333333333334,914.2093333333332,1837.7,1837.7,2.108249909540466,1927.3817443010494
203,23,M,Spain,basic,mobile,0,78.7,3,Comedy,occasional,2020-08-09,2024-12-28,3,9.99,53.4,533.466,1244.2,1244.2,1.750331684959595,933.7424426486552
204,41,M,Germany,standard,mobile,0,88.5,5,Drama,occasional,2021-02-08,2024-12-27,2,14.99,47.266666666666666,708.5273333333333,1015.8,1015.8,1.612591967193342,1142.5654862702527
205,33,OTHER,Japan,basic,mobile,0,86.2,1,Mystery,rare,2020-03-06,2024-12-27,3,9.99,58.56666666666667,585.081,1550.7,1550.7,1.9351706669883004,1132.2315890121818
206,39,M,UK,premium,tablet,0,73.1,8,Fantasy,occasional,2020-10-15,2024-12-25,0,19.99,51.06666666666667,1020.8226666666667,676.5,676.5,1.4079725003015318,1437.290242351144
207,39,OTHER,Canada,standard,tv,0,97.9,5,Action,occasional,2023-07-23,2024-12-27,2,14.99,17.433333333333334,261.3256666666667,1293.2,1293.2,1.7798817995416716,465.1287978530937
208,51,M,Spain,basic,laptop,0,72.6,1,Romance,occasional,2022-03-10,2024-12-31,2,9.99,34.233333333333334,341.99100000000004,979.5,979.5,1.590700759860089,544.0053435653118
209,24,F,Canada,premium,tablet,0,132.3,13,Comedy,frequent,2020-06-16,2024-12-29,0,19.99,55.233333333333334,1104.1143333333332,1398.6,1398.6,1.843444699071282,2035.3737149519557
210,37,M,Germany,basic,mobile,0,61.1,3,Thriller,frequent,2020-08-01,2024-12-26,3,9.99,53.6,535.464,704.5,704.5,1.4248582800627185,762.9603140755036
211,41,F,Italy,standard,mobile,0,123.3,6,Horror,occasional,2020-11-03,2024-12-26,0,14.99,50.46666666666667,756.4953333333334,1369.7,1369.7,1.8260161621034858,1381.3727052225306
212,30,M,USA,standard,laptop,0,94.4,5,Fantasy,frequent,2020-04-04,2024-12-25,1,14.99,57.53333333333333,862.4246666666667,1191.7,1191.7,1.7186708479073696,1482.2241331162306
213,45,F,India,basic,tv,0,92.2,3,Sci-Fi,frequent,2020-08-16,2024-12-31,2,9.99,53.266666666666666,532.134,1208.4,1208.4,1.7287420094077917,919.9224004342059
214,27,M,Germany,premium,tv,0,98.9,7,Romance,frequent,2020-10-28,2024-12-31,1,19.99,50.833333333333336,1016.1583333333333,1610.7,1610.7,1.9713544807622725,2003.2082835805895
215,51,M,India,basic,laptop,0,37.2,1,Comedy,rare,2020-06-16,2024-12-25,2,9.99,55.1,550.4490000000001,232.2,232.2,1.1400313593052709,627.5291216982272
216,45,M,Germany,premium,tv,0,165.0,11,Documentary,frequent,2021-01-26,2024-12-26,0,19.99,47.666666666666664,952.8566666666666,2965.6,2965.6,2.788445302134845,2656.9886957745343
217,53,F,Mexico,basic,tablet,0,67.2,3,Animation,occasional,2020-09-28,2024-12-29,2,9.99,51.766666666666666,517.149,893.3,893.3,1.5387166807381498,795.7457927270534
218,40,F,USA,premium,tablet,0,41.2,7,Animation,frequent,2020-10-14,2024-12-26,2,19.99,51.13333333333333,1022.1553333333333,727.2,727.2,1.438547822940538,1470.4193294737265
219,40,M,Germany,premium,mobile,0,107.1,7,Animation,frequent,2021-09-08,2024-12-30,0,19.99,40.3,805.5969999999999,1648.9,1648.9,1.9943915088650344,1606.6758163671448
220,30,M,Mexico,premium,mobile,0,136.2,9,Action,occasional,2020-03-06,2024-12-25,0,19.99,58.5,1169.415,2777.0,2777.0,2.6747075141719936,3127.843087685442
221,45,F,USA,standard,laptop,0,128.0,4,Comedy,occasional,2020-07-21,2024-12-27,2,14.99,54.0,809.46,1888.1,1888.1,2.1386443131106017,1731.1470256905077
222,53,M,Australia,basic,laptop,1,56.4,2,Animation,occasional,2021-12-31,2024-09-18,2,9.99,33.06666666666667,330.336,818.0,818.0,1.4933059944518152,493.29272898323484
223,37,M,Italy,standard,mobile,1,67.7,8,Drama,frequent,2021-07-09,2024-11-15,2,14.99,40.833333333333336,612.0916666666667,380.4,380.4,1.229405379326981,752.5087876412174
224,27,M,India,premium,mobile,0,70.8,9,Drama,occasional,2021-02-09,2024-12-26,1,19.99,47.2,943.528,755.6,755.6,1.4556748281268845,1373.4699592329032
225,45,OTHER,Mexico,basic,tv,0,89.5,5,Documentary,frequent,2020-08-21,2024-12-30,2,9.99,53.06666666666667,530.1360000000001,1550.6,1550.6,1.9351103606320106,1025.8716661440117
226,44,M,France,premium,tablet,1,90.4,8,Comedy,frequent,2020-03-24,2024-08-06,0,19.99,53.2,1063.468,1074.4,1074.4,1.6479314919792547,1752.5224079121942
227,23,M,UK,premium,laptop,0,172.4,7,Sci-Fi,frequent,2020-05-22,2024-12-26,1,19.99,55.96666666666667,1118.7736666666667,3230.2,3230.2,2.9480159208780603,3298.1625811924578
228,18,F,Brazil,basic,tv,1,58.6,7,Romance,occasional,2020-06-24,2024-08-16,3,9.99,50.46666666666667,504.16200000000003,1050.6,1050.6,1.6335785791822457,823.5882436376794
229,33,F,France,standard,tv,1,92.3,4,Horror,frequent,2020-04-06,2024-11-30,1,14.99,56.63333333333333,848.9336666666667,2024.3,2024.3,2.2207815703775178,1885.2962414063443
230,18,F,Germany,standard,mobile,0,104.6,2,Sci-Fi,occasional,2023-10-30,2024-12-25,1,14.99,14.066666666666666,210.85933333333332,1525.5,1525.5,1.9199734652032325,404.8443248904435
231,22,F,Mexico,premium,mobile,0,126.6,7,Horror,occasional,2022-06-23,2024-12-26,1,19.99,30.566666666666666,611.0276666666666,1731.5,1731.5,2.0442045591605353,1249.0655419732238
232,40,M,USA,basic,tv,0,69.2,4,Mystery,occasional,2020-02-20,2024-12-31,2,9.99,59.2,591.408,682.8,682.8,1.4117718007477988,834.9331371366543
233,18,F,France,standard,tv,1,117.3,4,Drama,occasional,2021-08-17,2024-09-12,1,14.99,37.4,560.626,2202.0,2202.0,2.327945965504764,1305.1070348570736
234,45,OTHER,Canada,standard,tablet,0,86.5,4,Crime,occasional,2020-11-04,2024-12-25,2,14.99,50.4,755.496,1247.1,1247.1,1.7520805692920032,1323.6898617778313
235,18,F,Spain,basic,tv,0,66.4,2,Comedy,frequent,2022-05-19,2024-12-29,3,9.99,31.833333333333332,318.015,499.4,499.4,1.3011699433120252,413.7915595223737
236,32,F,France,standard,mobile,0,87.8,4,Sci-Fi,frequent,2021-12-16,2024-12-30,3,14.99,37.0,554.63,2670.6,2670.6,2.610541551079484,1447.884660475214
237,18,F,Germany,standard,tv,0,99.1,5,Drama,frequent,2021-12-06,2024-12-28,1,14.99,37.266666666666666,558.6273333333334,1022.4,1022.4,1.616572186708479,903.0614098017932
238,52,M,Mexico,basic,mobile,0,30.6,3,Sci-Fi,occasional,2020-09-03,2024-12-29,2,9.99,52.6,525.474,354.29999999999995,354.29999999999995,1.2136654203353032,637.7496230852731
239,18,M,Japan,standard,mobile,0,121.5,2,Crime,occasional,2020-02-05,2024-12-25,1,14.99,59.5,891.905,2218.4,2218.4,2.3378362079363164,2085.12780303944
240,34,F,Germany,premium,tv,0,118.1,7,Comedy,frequent,2022-11-09,2024-12-26,1,19.99,25.933333333333334,518.4073333333333,2466.1,2466.1,2.4872150524665297,1289.3905227757004
241,23,F,Germany,standard,tv,0,125.3,3,Fantasy,rare,2020-11-29,2024-12-25,1,14.99,49.56666666666667,743.0043333333334,2800.1,2800.1,2.688638282474973,1997.6698946447957
242,27,M,India,basic,tv,0,73.1,2,Thriller,occasional,2020-08-27,2024-12-28,3,9.99,52.8,527.472,835.3,835.3,1.503738994089977,793.1802146906283
243,39,F,Australia,standard,mobile,0,103.0,2,Crime,occasional,2020-04-03,2024-12-25,2,14.99,57.56666666666667,862.9243333333334,2509.8,2509.8,2.5135689301652393,2169.019793350219
244,55,M,Australia,standard,tv,0,68.4,3,Comedy,frequent,2020-03-26,2024-12-27,2,14.99,57.9,867.9209999999999,1156.2,1156.2,1.6972620914244363,1473.0894116511881
245,45,F,Australia,standard,mobile,0,98.5,3,Comedy,rare,2020-01-19,2024-12-29,2,14.99,60.2,902.398,1015.9,1015.9,1.612652273549632,1455.2541863466408
246,45,F,Canada,premium,mobile,0,174.9,6,Fantasy,frequent,2020-07-30,2024-12-28,0,19.99,53.733333333333334,1074.1293333333333,3926.0,3926.0,3.3676275479435533,3617.267532987577
247,41,M,USA,premium,laptop,0,192.9,9,Action,occasional,2021-02-26,2024-12-25,0,19.99,46.6,931.534,1883.8,1883.8,2.136051139790134,1989.8042624532625
248,43,M,Germany,basic,tv,0,95.6,4,Crime,frequent,2021-04-16,2024-12-27,2,9.99,45.03333333333333,449.883,1020.7,1020.7,1.6155469786515497,726.8071213966952
249,27,OTHER,Mexico,standard,tablet,1,98.6,11,Animation,frequent,2020-09-07,2024-08-28,0,14.99,48.36666666666667,725.0163333333334,1283.0,1283.0,1.7737305512000965,1285.9836205524064
250,34,F,India,standard,tv,0,85.1,10,Crime,frequent,2020-07-27,2024-12-28,0,14.99,53.833333333333336,806.9616666666667,1132.3,1132.3,1.6828488722711374,1357.9945307160376
251,32,M,France,basic,mobile,0,70.9,3,Action,occasional,2021-03-13,2024-12-25,3,9.99,46.1,460.53900000000004,904.7,904.7,1.5455916053552046,711.8052123386806
252,43,F,Spain,basic,laptop,0,53.7,1,Romance,rare,2021-05-13,2024-12-29,2,9.99,44.2,441.55800000000005,672.9,672.9,1.4058014714750935,620.7428861415995
253,36,F,Germany,standard,laptop,1,113.1,4,Fantasy,frequent,2020-04-19,2024-09-06,1,14.99,53.36666666666667,799.9663333333333,1565.3,1565.3,1.9439753950066336,1555.114868833675
254,33,M,India,standard,tablet,0,114.4,5,Thriller,rare,2021-04-03,2024-12-29,1,14.99,45.53333333333333,682.5446666666667,1007.1,1007.1,1.6073453141961163,1097.0849716962168
255,36,F,Brazil,basic,tablet,0,56.6,3,Romance,frequent,2021-09-28,2024-12-28,3,9.99,39.56666666666667,395.271,910.7,910.7,1.5492099867326017,612.3577806657822
256,43,F,Canada,standard,tablet,0,120.1,5,Fantasy,rare,2021-02-10,2024-12-26,2,14.99,47.166666666666664,707.0283333333333,1787.0,1787.0,2.0776745869014595,1468.9748003859606
257,21,F,France,standard,tablet,0,93.4,3,Animation,frequent,2021-04-27,2024-12-28,1,14.99,44.7,670.053,1919.9,1919.9,2.157821734410807,1445.8549266071645
258,44,M,Germany,standard,laptop,0,115.3,7,Sci-Fi,frequent,2020-08-30,2024-12-26,0,14.99,52.63333333333333,788.9736666666666,1922.1,1922.1,2.1591484742491858,1703.511288606119
259,34,M,Australia,standard,tv,1,71.9,6,Documentary,frequent,2024-08-28,2024-10-16,3,14.99,1.6333333333333333,24.483666666666668,843.6,843.6,1.5087444216620431,36.939595505166245
260,28,F,UK,standard,tv,0,70.8,3,Action,occasional,2020-03-11,2024-12-28,3,14.99,58.43333333333333,875.9156666666667,434.7,434.7,1.2621517307924255,1105.5384747115345
261,37,M,Canada,basic,tablet,0,80.5,4,Fantasy,occasional,2020-11-29,2024-12-30,2,9.99,49.733333333333334,496.836,1454.1,1454.1,1.876914726812206,932.5188052104692
262,18,M,Brazil,premium,tv,0,127.8,8,Fantasy,occasional,2021-09-18,2024-12-28,1,19.99,39.9,797.6009999999999,2247.5,2247.5,2.3553853576166928,1878.6577166204315
263,66,F,Brazil,premium,tv,1,136.0,5,Mystery,frequent,2023-04-17,2024-07-18,2,19.99,15.266666666666667,305.18066666666664,1829.2,1829.2,2.1031238692558194,641.8327445020705
264,32,F,Mexico,standard,tv,0,56.1,10,Crime,frequent,2020-08-20,2024-12-28,0,14.99,53.03333333333333,794.9696666666666,1343.1,1343.1,1.8099746713303582,1438.8749611426042
265,48,M,India,standard,mobile,0,138.4,2,Fantasy,occasional,2020-04-12,2024-12-25,2,14.99,57.266666666666666,858.4273333333333,2956.2,2956.2,2.7827765046435893,2388.8114141438505
266,41,M,Germany,standard,tablet,0,53.8,2,Documentary,occasional,2020-05-06,2024-12-25,2,14.99,56.46666666666667,846.4353333333333,538.7,538.7,1.3248703413339766,1121.4170689904715
267,47,F,India,basic,tv,0,63.5,1,Horror,rare,2021-11-22,2024-12-31,2,9.99,37.833333333333336,377.95500000000004,762.8,762.8,1.460016885779761,551.8206820648896
268,29,M,Italy,premium,mobile,1,144.6,6,Animation,occasional,2020-03-13,2024-07-21,1,19.99,53.03333333333333,1060.1363333333331,1806.3,1806.3,2.0893137136654203,2214.957379588308
269,21,F,Japan,standard,mobile,1,134.3,5,Thriller,frequent,2020-03-18,2024-09-26,1,14.99,55.1,825.9490000000001,1894.1,1894.1,2.142262694487999,1769.3997302496687
270,19,F,UK,standard,mobile,0,102.7,6,Comedy,rare,2021-01-30,2024-12-29,1,14.99,47.63333333333333,714.0236666666667,1734.8,1734.8,2.046194668918104,1461.0314202146906
271,41,M,France,basic,mobile,0,49.3,4,Action,occasional,2021-12-15,2024-12-27,2,9.99,36.93333333333333,368.964,788.1,788.1,1.4752743939211193,544.3231414787118
272,48,M,Italy,standard,tablet,0,139.3,4,Documentary,occasional,2020-03-10,2024-12-27,2,14.99,58.43333333333333,875.9156666666667,2407.5,2407.5,2.4518755276806177,2147.6361874120535
