user_id,age,gender,country,subscription_plan,device_type,churn,avg_watch_time,sessions_per_week,preferred_genre,rating_behavior,join_date,last_active_date
296,19,M,Mexico,basic,tv,1,24.1,3,Fantasy,rare,2020-06-22,2024-08-15
297,63,M,Mexico,premium,mobile,0,124.8,8,Comedy,occasional,2020-08-27,2024-12-25
298,29,M,Mexico,premium,mobile,0,155.5,9,Drama,occasional,2021-02-15,2024-12-31
299,36,F,Brazil,standard,tv,0,71.5,3,Horror,occasional,2020-03-31,2024-12-26
300,30,F,India,standard,mobile,0,71.8,4,Crime,occasional,2021-06-25,2024-12-25
301,37,M,Australia,premium,mobile,1,115.2,9,Documentary,rare,2020-12-12,2024-09-14
302,18,M,Japan,standard,tablet,0,102.1,6,Sci-Fi,occasional,2021-12-16,2024-12-28
303,28,F,Italy,standard,tablet,0,138.5,3,Sci-Fi,frequent,2021-07-07,2024-12-30
304,18,F,Italy,standard,laptop,0,107.8,3,Mystery,frequent,2020-11-02,2024-12-26
305,46,F,Australia,premium,laptop,0,133.9,8,Sci-Fi,occasional,2021-06-09,2024-12-28
306,37,F,Australia,premium,tv,1,79.6,6,Sci-Fi,occasional,2022-01-22,2024-07-24
307,48,F,Canada,standard,tv,0,94.7,6,Crime,frequent,2022-11-30,2024-12-26
308,47,F,UK,standard,laptop,1,115.3,7,Action,rare,2021-05-25,2024-07-30
309,58,M,India,premium,tv,0,96.8,6,Sci-Fi,occasional,2022-06-14,2024-12-31
310,33,M,Japan,standard,tv,0,132.6,5,Animation,rare,2020-04-17,2024-12-29
311,36,M,France,basic,tv,1,59.2,3,Sci-Fi,occasional,2020-02-20,2024-10-30
312,55,M,Japan,standard,laptop,0,136.1,7,Romance,frequent,2020-02-11,2024-12-29
313,26,M,UK,basic,tablet,0,49.4,3,Animation,occasional,2020-11-13,2024-12-26
314,33,F,UK,basic,tablet,1,67.9,5,Crime,occasional,2020-12-08,2024-09-20
315,44,M,Australia,premium,tablet,0,153.8,6,Fantasy,occasional,2021-04-21,2024-12-25
316,55,M,Brazil,basic,tablet,0,21.8,2,Action,rare,2020-02-06,2024-12-26
317,32,F,Mexico,standard,laptop,0,56.8,5,Thriller,occasional,2021-01-31,2024-12-31
318,23,Other,UK,basic,tv,0,38.2,5,Sci-Fi,occasional,2020-07-08,2024-12-29
319,21,M,Italy,basic,tv,0,59.3,4,Romance,frequent,2020-05-16,2024-12-30
320,48,M,Spain,standard,tablet,1,75.0,3,Comedy,occasional,2022-12-23,2024-07-29
321,38,F,Spain,standard,tablet,0,102.1,3,Mystery,occasional,2020-09-15,2024-12-31
322,46,M,France,basic,tv,0,55.7,4,Sci-Fi,occasional,2023-11-29,2024-12-25
323,32,F,France,premium,tablet,0,99.9,8,Sci-Fi,frequent,2022-06-06,2024-12-26
324,30,F,Spain,basic,mobile,0,34.5,3,Action,rare,2020-02-17,2024-12-26
325,31,F,Japan,premium,tv,0,142.0,7,Horror,frequent,2020-05-10,2024-12-27
326,40,M,Australia,basic,laptop,0,10.0,3,Documentary,rare,2023-09-21,2024-12-29
327,43,F,Spain,standard,tv,0,135.5,5,Comedy,frequent,2020-08-27,2024-12-31
328,28,M,Mexico,premium,mobile,0,111.1,10,Action,occasional,2022-02-02,2024-12-25
329,36,M,Spain,standard,mobile,0,144.9,5,Action,occasional,2020-12-02,2024-12-26
330,38,F,Italy,standard,mobile,1,65.7,3,Animation,rare,2022-05-29,2024-07-05
331,39,M,Mexico,standard,tv,0,74.9,7,Horror,occasional,2021-07-31,2024-12-30
332,36,F,UK,premium,tv,0,100.3,6,Comedy,frequent,2020-08-04,2024-12-29
333,23,M,India,standard,tv,0,70.2,5,Drama,occasional,2020-03-01,2024-12-29
334,37,M,Germany,standard,tv,0,80.7,6,Drama,occasional,2021-02-07,2024-12-27
335,46,Other,Brazil,basic,mobile,0,81.9,3,Documentary,occasional,2020-09-01,2024-12-26
336,37,F,UK,standard,tv,0,113.9,4,Sci-Fi,rare,2020-05-20,2024-12-25
337,39,M,Germany,standard,laptop,0,107.9,6,Thriller,rare,2020-02-18,2024-12-27
338,18,M,Spain,standard,mobile,0,89.8,8,Action,frequent,2020-02-13,2024-12-30
339,30,M,France,premium,laptop,0,101.5,9,Crime,occasional,2020-10-09,2024-12-27
340,38,F,Canada,standard,tv,0,74.6,2,Action,occasional,2022-08-29,2024-12-29
341,38,M,Germany,premium,mobile,0,127.3,9,Mystery,occasional,2020-07-21,2024-12-25
342,36,F,Japan,premium,tablet,0,105.5,9,Comedy,occasional,2021-03-20,2024-12-30
343,64,F,Brazil,basic,mobile,0,66.5,3,Horror,occasional,2020-03-23,2024-12-26
344,33,Other,Brazil,standard,mobile,0,84.5,6,Documentary,frequent,2023-09-21,2024-12-31
345,45,Other,Mexico,standard,tv,0,100.4,6,Drama,occasional,2021-01-03,2024-12-27
346,37,M,Brazil,basic,mobile,0,58.4,2,Fantasy,occasional,2020-04-08,2024-12-27
347,45,M,USA,basic,laptop,0,60.0,4,Animation,frequent,2020-06-21,2024-12-30
348,45,M,Canada,basic,laptop,0,20.9,4,Action,occasional,2020-02-13,2024-12-31
349,25,F,Australia,basic,tv,1,58.9,2,Crime,frequent,2020-10-15,2024-10-12
350,29,F,Germany,basic,tv,0,81.5,2,Mystery,frequent,2021-01-31,2024-12-26
351,18,M,Spain,standard,tv,0,68.0,6,Crime,occasional,2020-04-21,2024-12-29
352,33,F,India,premium,mobile,0,92.6,8,Action,rare,2020-09-14,2024-12-26
353,43,M,Mexico,basic,tv,1,35.7,3,Comedy,rare,2022-09-01,2024-08-12
354,35,F,Germany,premium,tv,0,145.8,5,Crime,occasional,2020-03-12,2024-12-26
355,57,F,Canada,premium,tv,0,123.9,8,Horror,occasional,2020-01-24,2024-12-28
356,37,M,Canada,standard,mobile,0,64.6,6,Romance,frequent,2020-06-18,2024-12-31
357,30,M,Italy,standard,laptop,0,102.2,3,Animation,frequent,2020-03-26,2024-12-29
358,20,F,Mexico,premium,mobile,0,188.2,7,Action,occasional,2020-08-21,2024-12-25
359,35,M,UK,basic,mobile,0,50.5,6,Sci-Fi,frequent,2020-10-10,2024-12-31
360,18,F,Germany,standard,tablet,0,84.3,4,Mystery,occasional,2021-02-03,2024-12-25
361,34,F,UK,standard,tablet,1,73.9,7,Horror,occasional,2020-07-11,2024-09-23
362,24,F,India,basic,laptop,0,56.2,2,Drama,occasional,2020-10-31,2024-12-30
363,19,M,Germany,premium,tablet,0,82.6,7,Drama,occasional,2021-02-24,2024-12-31
364,49,M,Canada,premium,mobile,0,153.1,7,Documentary,rare,2020-11-08,2024-12-27
365,35,F,France,standard,tv,0,83.2,5,Thriller,rare,2020-11-08,2024-12-25
366,48,M,Brazil,basic,mobile,0,62.3,6,Romance,occasional,2020-12-17,2024-12-31
367,24,M,Mexico,premium,tv,0,122.9,6,Documentary,occasional,2020-02-02,2024-12-30
368,43,M,Australia,standard,tv,0,105.4,4,Drama,occasional,2020-03-11,2024-12-25
369,40,F,India,standard,tablet,1,35.4,10,Sci-Fi,occasional,2020-06-14,2024-11-14
370,32,M,France,standard,tablet,0,58.6,6,Documentary,occasional,2020-02-04,2024-12-27
371,34,F,USA,standard,laptop,0,81.6,6,Comedy,frequent,2020-12-16,2024-12-31
372,24,M,Germany,standard,tv,0,89.6,3,Thriller,occasional,2020-11-10,2024-12-30
373,32,M,Spain,premium,mobile,1,115.0,5,Thriller,frequent,2021-06-04,2024-11-17
374,43,F,Mexico,standard,tablet,0,86.5,2,Comedy,occasional,2020-02-15,2024-12-27
375,23,F,Japan,basic,tv,0,70.3,2,Romance,occasional,2021-07-01,2024-12-26
376,18,F,India,basic,tv,0,55.2,3,Drama,frequent,2020-05-11,2024-12-25
377,45,M,France,basic,tablet,0,26.3,1,Action,frequent,2020-01-07,2024-12-26
378,35,M,Australia,premium,tv,0,149.1,8,Comedy,occasional,2020-05-31,2024-12-30
379,20,F,France,basic,mobile,1,25.3,4,Comedy,occasional,2023-06-02,2024-08-16
380,40,F,Canada,standard,mobile,0,115.0,3,Sci-Fi,frequent,2020-02-09,2024-12-30
381,36,F,Spain,basic,tablet,0,42.6,2,Drama,rare,2020-01-16,2024-12-29
382,35,Other,Spain,standard,laptop,0,120.7,10,Fantasy,occasional,2020-06-21,2024-12-30
383,21,M,Japan,premium,tablet,0,114.8,9,Documentary,occasional,2021-06-29,2024-12-25
384,22,M,Japan,standard,mobile,0,37.9,6,Action,occasional,2022-05-28,2024-12-26
385,71,M,Japan,basic,laptop,0,72.5,1,Drama,occasional,2021-04-04,2024-12-31
386,43,M,France,basic,tablet,0,122.3,4,Horror,frequent,2020-09-04,2024-12-29
387,35,F,Spain,basic,tv,0,65.7,4,Fantasy,occasional,2020-12-02,2024-12-30
388,32,M,Italy,premium,mobile,0,72.0,9,Documentary,frequent,2020-10-07,2024-12-28
389,47,F,France,standard,mobile,0,124.1,7,Sci-Fi,rare,2020-05-11,2024-12-26
390,55,F,UK,premium,tv,1,56.5,7,Drama,occasional,2020-10-22,2024-10-25
391,36,F,Mexico,premium,tv,0,126.8,8,Comedy,occasional,2020-05-01,2024-12-26
392,21,F,Germany,basic,tv,0,90.4,3,Fantasy,occasional,2021-03-03,2024-12-27
393,18,F,France,basic,mobile,0,45.9,7,Fantasy,rare,2020-01-17,2024-12-28
394,24,M,Germany,premium,mobile,0,141.6,10,Comedy,frequent,2021-07-14,2024-12-26
395,37,M,USA,premium,tv,0,109.2,4,Documentary,frequent,2020-07-30,2024-12-30
396,42,F,France,standard,laptop,0,106.7,5,Documentary,occasional,2021-09-02,2024-12-25
397,28,F,France,basic,laptop,1,105.3,4,Mystery,frequent,2021-06-15,2024-07-19
398,44,F,France,standard,mobile,0,60.6,8,Horror,frequent,2021-10-15,2024-12-28
399,40,M,Australia,premium,tv,0,67.5,7,Horror,frequent,2021-01-09,2024-12-26
400,40,M,Italy,premium,tablet,0,126.8,7,Drama,occasional,2023-02-12,2024-12-28
401,30,M,Italy,basic,laptop,0,107.6,3,Action,frequent,2020-08-24,2024-12-25
402,43,M,France,basic,mobile,1,61.2,3,Romance,occasional,2020-01-15,2024-11-10
403,60,F,USA,premium,tv,0,130.4,9,Mystery,occasional,2020-01-30,2024-12-30
404,44,F,Canada,basic,tablet,1,73.1,3,Thriller,frequent,2021-05-30,2024-10-06
405,29,M,Germany,basic,mobile,0,30.3,3,Action,rare,2020-12-05,2024-12-30
406,50,M,Japan,premium,tv,0,106.0,8,Documentary,occasional,2021-12-11,2024-12-27
407,42,M,Spain,premium,tablet,0,57.6,13,Crime,frequent,2021-10-12,2024-12-30
408,44,F,Spain,basic,tv,0,40.4,2,Sci-Fi,occasional,2020-09-09,2024-12-29
409,31,M,USA,premium,tablet,0,100.3,13,Mystery,rare,2020-04-11,2024-12-28
410,28,F,France,basic,tv,0,66.8,3,Animation,frequent,2020-03-18,2024-12-30
411,45,F,Australia,basic,laptop,0,46.6,2,Crime,frequent,2020-05-15,2024-12-28
412,31,Other,Mexico,basic,tablet,0,93.5,6,Romance,frequent,2020-10-06,2024-12-27
413,38,M,Italy,premium,tv,1,100.0,8,Fantasy,occasional,2020-03-05,2024-07-13
414,33,M,Australia,standard,laptop,0,126.0,5,Drama,frequent,2021-05-09,2024-12-30
415,31,M,Mexico,premium,tv,0,151.3,12,Horror,occasional,2021-01-21,2024-12-28
416,24,F,Brazil,premium,mobile,0,126.9,7,Crime,frequent,2020-04-12,2024-12-25
417,18,F,Brazil,standard,tv,0,118.8,1,Horror,occasional,2021-08-08,2024-12-31
418,34,F,Brazil,premium,laptop,0,156.9,13,Comedy,frequent,2020-09-21,2024-12-30
419,37,M,Australia,standard,laptop,0,105.0,3,Documentary,occasional,2020-02-11,2024-12-29
420,51,F,Germany,standard,tablet,0,115.2,4,Crime,occasional,2020-02-25,2024-12-27
421,33,M,USA,premium,tv,0,120.4,5,Fantasy,occasional,2023-12-21,2024-12-31
422,35,F,USA,premium,laptop,0,121.1,8,Comedy,frequent,2020-05-21,2024-12-26
423,18,M,Canada,basic,tablet,0,34.9,3,Documentary,frequent,2020-06-22,2024-12-31
424,32,F,UK,standard,tablet,0,86.5,7,Crime,occasional,2020-06-18,2024-12-29
425,39,F,Spain,premium,tv,0,85.9,9,Mystery,occasional,2020-01-31,2024-12-31
426,42,F,Italy,premium,laptop,0,71.2,7,Mystery,frequent,2020-03-07,2024-12-31
427,47,F,Canada,standard,tv,0,89.1,8,Comedy,occasional,2022-05-25,2024-12-26
428,30,M,Italy,basic,laptop,0,52.5,5,Romance,occasional,2020-10-07,2024-12-25
429,49,M,Brazil,premium,tablet,1,166.2,5,Mystery,frequent,2020-08-28,2024-07-17
430,36,M,France,basic,tv,0,69.2,2,Sci-Fi,rare,2021-05-29,2024-12-29
431,42,F,Japan,standard,laptop,0,134.2,6,Crime,occasional,2020-02-04,2024-12-26
432,42,F,France,standard,mobile,0,100.0,5,Drama,occasional,2020-02-26,2024-12-28
433,20,M,UK,basic,mobile,0,74.5,6,Fantasy,rare,2020-06-02,2024-12-31
434,18,M,Spain,premium,tablet,0,111.1,11,Fantasy,occasional,2020-06-25,2024-12-27
435,49,F,Germany,premium,mobile,0,182.1,9,Drama,occasional,2020-11-08,2024-12-29
436,42,F,France,basic,tablet,1,57.7,5,Horror,occasional,2021-08-31,2024-09-24
437,33,M,France,basic,tablet,0,72.3,4,Mystery,occasional,2020-09-13,2024-12-25
438,45,M,France,premium,tv,0,136.2,5,Documentary,occasional,2020-06-04,2024-12-29
439,18,M,Germany,standard,tv,1,80.8,4,Horror,occasional,2020-02-03,2024-07-27
440,30,M,USA,premium,mobile,0,141.5,14,Animation,rare,2020-01-23,2024-12-31
441,41,M,USA,standard,tv,0,119.7,4,Comedy,frequent,2021-12-16,2024-12-28
442,23,M,Brazil,basic,tablet,0,65.3,1,Animation,occasional,2020-07-25,2024-12-29
443,38,M,Brazil,basic,tv,1,33.9,5,Romance,occasional,2020-04-16,2024-10-11
444,31,M,Spain,premium,mobile,0,69.0,12,Action,occasional,2020-01-06,2024-12-27
445,48,M,Mexico,basic,tv,0,88.8,7,Documentary,rare,2020-10-26,2024-12-29
446,34,F,Italy,standard,mobile,0,88.2,4,Action,occasional,2022-06-20,2024-12-31
447,20,M,Brazil,standard,tablet,0,180.0,4,Sci-Fi,occasional,2020-06-24,2024-12-29
448,42,M,India,basic,mobile,1,40.4,2,Action,frequent,2021-06-14,2024-11-09
449,27,M,Mexico,premium,tablet,0,99.1,9,Comedy,frequent,2021-02-17,2024-12-29
450,39,M,Italy,standard,tablet,0,116.9,4,Action,occasional,2021-12-20,2024-12-25
451,60,M,Canada,basic,tv,0,59.3,5,Action,occasional,2020-08-19,2024-12-27
452,44,F,Japan,standard,tablet,0,43.2,6,Action,rare,2020-04-05,2024-12-28
453,19,M,France,premium,mobile,0,127.7,15,Comedy,occasional,2021-11-18,2024-12-28
454,28,M,Japan,standard,tablet,0,89.8,3,Animation,frequent,2022-04-11,2024-12-28
455,41,F,Mexico,standard,laptop,0,111.5,4,Action,occasional,2021-02-02,2024-12-31
456,19,M,Spain,premium,tv,1,91.2,4,Horror,occasional,2021-06-12,2024-08-08
457,40,F,Canada,standard,tv,0,95.8,4,Animation,rare,2021-05-04,2024-12-27
458,41,M,Canada,premium,tablet,0,129.2,8,Crime,occasional,2024-12-01,2024-12-29
459,18,M,Italy,standard,laptop,0,75.5,8,Animation,occasional,2020-03-25,2024-12-28
460,31,M,France,standard,laptop,0,92.9,6,Animation,rare,2020-08-18,2024-12-27
461,50,F,Italy,standard,mobile,1,97.3,3,Animation,occasional,2021-02-15,2024-09-24
462,31,F,Japan,standard,tablet,0,119.4,1,Crime,rare,2022-12-24,2024-12-27
463,62,F,France,basic,tv,0,72.1,4,Mystery,occasional,2020-05-26,2024-12-30
464,45,M,Spain,standard,mobile,0,64.8,2,Sci-Fi,occasional,2020-01-13,2024-12-28
465,18,F,India,basic,mobile,0,50.3,2,Comedy,occasional,2020-08-09,2024-12-30
466,55,M,Italy,standard,tv,0,74.1,4,Documentary,occasional,2020-07-13,2024-12-25
467,41,M,UK,standard,tv,0,71.8,3,Mystery,frequent,2020-01-06,2024-12-28
468,24,F,Germany,standard,tv,0,112.1,4,Documentary,occasional,2020-12-10,2024-12-27
469,57,M,India,standard,tv,0,90.9,3,Drama,frequent,2021-02-02,2024-12-27
470,34,M,Germany,standard,mobile,0,107.1,6,Fantasy,frequent,2020-11-14,2024-12-28
471,32,F,Italy,standard,laptop,0,124.8,5,Mystery,occasional,2022-02-10,2024-12-29
472,52,M,UK,standard,tablet,0,120.4,4,Crime,occasional,2020-11-21,2024-12-28
473,39,M,USA,basic,laptop,0,54.7,1,Action,occasional,2020-09-11,2024-12-29
474,40,F,UK,basic,tv,0,83.3,3,Crime,frequent,2021-04-23,2024-12-29
475,18,Other,Mexico,standard,laptop,0,115.6,4,Animation,occasional,2020-01-04,2024-12-29
476,28,M,Mexico,standard,tablet,0,56.6,4,Mystery,occasional,2020-11-28,2024-12-29
477,31,F,Italy,premium,laptop,0,161.1,7,Mystery,frequent,2020-04-29,2024-12-30
478,41,F,USA,standard,mobile,0,116.2,4,Animation,occasional,2021-04-01,2024-12-29
479,47,M,India,premium,tv,0,76.9,9,Thriller,occasional,2021-08-09,2024-12-25
480,39,F,France,standard,tv,0,65.3,5,Drama,rare,2020-01-27,2024-12-26
481,25,M,Italy,basic,tv,0,52.3,3,Crime,frequent,2023-01-03,2024-12-26
482,36,F,Germany,basic,tv,0,63.7,4,Fantasy,occasional,2020-08-25,2024-12-30
483,37,F,UK,basic,tv,0,75.3,2,Thriller,rare,2020-05-18,2024-12-31
484,18,F,UK,standard,tv,0,114.5,8,Animation,rare,2021-03-22,2024-12-28
485,18,M,India,basic,mobile,0,50.5,5,Sci-Fi,rare,2021-10-18,2024-12-30
486,27,M,Mexico,basic,mobile,0,61.0,1,Mystery,rare,2021-06-29,2024-12-25
487,46,M,Germany,basic,mobile,0,72.5,3,Horror,frequent,2020-11-17,2024-12-28
488,43,M,France,standard,tablet,0,76.2,5,Crime,frequent,2020-01-29,2024-12-31
489,31,F,Canada,premium,mobile,0,114.4,11,Crime,frequent,2020-04-14,2024-12-27
490,40,M,Mexico,basic,mobile,0,85.4,1,Comedy,occasional,2020-10-03,2024-12-29
491,49,M,Canada,basic,tablet,0,43.2,2,Comedy,frequent,2024-12-01,2024-12-25
492,43,F,India,standard,mobile,0,72.4,5,Horror,occasional,2020-01-27,2024-12-31
493,27,M,Spain,standard,tv,0,98.6,8,Drama,occasional,2021-03-22,2024-12-29
494,18,M,France,premium,tv,0,109.2,6,Fantasy,frequent,2021-01-21,2024-12-30
495,25,M,Mexico,standard,tv,0,78.5,7,Horror,rare,2020-07-20,2024-12-26
496,32,F,USA,basic,tv,0,41.7,1,Comedy,occasional,2022-04-11,2024-12-25
497,36,F,Mexico,premium,mobile,1,48.6,8,Crime,occasional,2021-10-14,2024-08-15
498,24,F,Spain,premium,tv,0,125.7,10,Horror,frequent,2020-03-07,2024-12-30
499,30,M,Spain,premium,tv,0,95.5,6,Mystery,occasional,2020-06-03,2024-12-28
500,35,M,Brazil,standard,tv,0,132.5,9,Documentary,occasional,2024-02-01,2024-12-25
501,39,F,Germany,basic,mobile,0,66.9,1,Sci-Fi,frequent,2020-09-18,2024-12-26
502,28,M,Canada,standard,laptop,0,64.4,3,Crime,frequent,2020-01-12,2024-12-30
503,41,F,India,premium,tv,0,59.0,15,Mystery,rare,2020-11-23,2024-12-25
504,34,F,Spain,premium,tablet,0,104.7,8,Action,occasional,2020-03-28,2024-12-29
505,26,M,Brazil,standard,mobile,0,87.9,4,Comedy,rare,2020-03-15,2024-12-29
506,57,F,Brazil,standard,laptop,0,107.2,11,Horror,frequent,2023-10-28,2024-12-29
507,35,M,USA,standard,laptop,0,49.4,5,Drama,occasional,2020-08-28,2024-12-28
508,32,F,Japan,basic,laptop,0,76.8,3,Action,occasional,2020-01-13,2024-12-27
509,35,M,Spain,basic,mobile,0,57.7,3,Animation,occasional,2020-04-30,2024-12-31
510,39,M,Brazil,premium,mobile,0,99.4,9,Crime,frequent,2020-07-11,2024-12-27
511,29,M,Japan,standard,mobile,0,46.8,4,Horror,frequent,2021-02-24,2024-12-25
512,39,M,Mexico,basic,mobile,0,49.4,4,Documentary,occasional,2022-07-04,2024-12-26
513,18,M,Mexico,standard,mobile,0,72.6,6,Horror,occasional,2020-01-01,2024-12-26
514,18,M,Canada,standard,mobile,0,87.0,5,Romance,occasional,2020-08-10,2024-12-31
515,21,M,Australia,premium,mobile,0,127.5,10,Action,frequent,2020-12-18,2024-12-26
516,35,M,Australia,premium,mobile,0,124.7,10,Romance,rare,2020-08-05,2024-12-31
517,37,M,India,basic,tv,0,50.1,6,Comedy,frequent,2021-08-08,2024-12-25
518,44,F,Spain,premium,tv,0,114.1,9,Action,occasional,2020-10-21,2024-12-30
519,55,F,Japan,premium,mobile,0,65.3,7,Romance,occasional,2020-02-13,2024-12-28
520,18,F,Canada,premium,tablet,0,99.1,12,Fantasy,occasional,2021-01-05,2024-12-27
521,46,M,Mexico,premium,tablet,0,118.5,9,Horror,frequent,2020-01-04,2024-12-29
522,24,F,Italy,standard,laptop,0,79.4,6,Fantasy,occasional,2020-03-18,2024-12-26
523,21,M,Germany,standard,tv,0,31.6,8,Horror,frequent,2021-07-05,2024-12-25
524,40,F,Japan,premium,tv,0,112.0,6,Action,occasional,2023-02-17,2024-12-29
525,37,M,Brazil,basic,tablet,0,59.1,1,Mystery,occasional,2020-03-10,2024-12-25
526,20,M,Italy,premium,laptop,0,133.5,7,Thriller,frequent,2020-07-13,2024-12-26
527,21,M,France,standard,tv,0,81.1,5,Sci-Fi,occasional,2021-05-03,2024-12-27
528,21,F,Canada,basic,tv,1,111.2,3,Crime,occasional,2022-06-23,2024-08-22
529,20,F,Italy,basic,tablet,0,58.8,2,Comedy,frequent,2020-11-17,2024-12-28
530,29,F,Italy,standard,mobile,0,57.5,5,Romance,occasional,2021-07-23,2024-12-29
531,43,F,India,standard,tablet,0,32.7,4,Fantasy,occasional,2020-01-04,2024-12-27
532,29,F,Australia,standard,laptop,0,104.7,4,Comedy,frequent,2024-12-01,2024-12-30
533,57,F,Mexico,premium,mobile,0,154.9,8,Mystery,frequent,2020-01-06,2024-12-25
534,39,F,Brazil,basic,tv,0,51.5,2,Mystery,occasional,2021-04-13,2024-12-28
535,38,M,Australia,basic,tv,0,54.1,2,Action,occasional,2020-02-01,2024-12-31
536,47,F,Italy,standard,laptop,1,92.3,3,Comedy,rare,2020-03-28,2024-07-21
537,59,F,Spain,standard,mobile,1,49.4,4,Horror,frequent,2021-05-26,2024-07-13
538,47,F,Japan,basic,mobile,0,92.0,1,Action,rare,2020-05-30,2024-12-28
539,24,F,Italy,standard,tv,0,72.5,3,Sci-Fi,occasional,2020-01-03,2024-12-27
540,27,F,Spain,basic,mobile,0,71.4,4,Action,frequent,2020-12-24,2024-12-26
541,41,F,France,standard,tv,0,67.8,9,Animation,occasional,2021-02-22,2024-12-29
542,28,F,India,basic,tv,0,84.8,2,Action,frequent,2020-08-17,2024-12-31
543,59,F,Spain,premium,mobile,0,104.0,7,Drama,frequent,2021-03-06,2024-12-29
544,23,F,Australia,standard,tablet,0,69.6,6,Horror,occasional,2022-01-18,2024-12-30
545,37,F,France,basic,mobile,0,59.5,7,Documentary,frequent,2020-12-08,2024-12-30
546,28,F,Spain,basic,laptop,1,76.0,5,Fantasy,occasional,2020-10-16,2024-08-09
547,18,F,Mexico,standard,mobile,0,80.9,2,Horror,occasional,2024-04-12,2024-12-27
548,45,F,Germany,standard,mobile,0,87.4,2,Mystery,rare,2020-03-09,2024-12-25
549,43,F,Italy,standard,tablet,0,66.7,13,Action,occasional,2021-01-26,2024-12-28
550,18,F,USA,premium,tablet,0,124.7,6,Fantasy,rare,2021-01-19,2024-12-30
551,27,F,Australia,standard,tv,0,103.6,9,Fantasy,frequent,2021-03-02,2024-12-31
552,23,F,Italy,premium,mobile,0,92.0,3,Thriller,frequent,2020-03-30,2024-12-29
553,41,M,Japan,standard,tv,0,65.0,6,Action,occasional,2021-11-04,2024-12-28
554,46,M,Japan,standard,laptop,0,84.3,6,Romance,occasional,2020-03-11,2024-12-26
555,45,F,Italy,basic,mobile,0,61.6,5,Action,frequent,2020-05-17,2024-12-29
556,34,F,Spain,basic,mobile,0,75.4,6,Mystery,frequent,2020-02-24,2024-12-30
557,33,F,Italy,basic,mobile,0,58.7,3,Crime,occasional,2020-04-20,2024-12-31
558,41,F,India,premium,tv,0,100.3,14,Comedy,occasional,2020-05-28,2024-12-25
559,49,Other,UK,standard,tablet,0,103.1,2,Horror,occasional,2022-07-19,2024-12-26
560,25,M,Mexico,standard,laptop,0,59.1,9,Sci-Fi,occasional,2020-06-22,2024-12-26
561,34,M,Germany,premium,tv,0,128.2,12,Horror,rare,2021-10-25,2024-12-31
562,41,F,Canada,basic,tv,1,67.9,4,Sci-Fi,rare,2020-03-31,2024-09-20
563,19,M,Canada,premium,mobile,0,109.6,4,Romance,occasional,2021-09-18,2024-12-25
564,46,M,USA,basic,laptop,0,55.3,4,Sci-Fi,occasional,2020-07-07,2024-12-28
565,29,F,France,basic,tv,0,65.4,3,Action,frequent,2020-02-25,2024-12-29
566,18,F,India,standard,tv,0,77.7,6,Horror,frequent,2021-03-20,2024-12-30
567,18,Other,Brazil,premium,tv,1,162.4,8,Mystery,occasional,2020-11-23,2024-07-22
568,27,M,Italy,premium,mobile,0,79.6,8,Romance,frequent,2020-03-06,2024-12-26
569,33,F,Brazil,standard,mobile,0,133.3,3,Romance,occasional,2020-10-14,2024-12-26
570,20,M,UK,basic,tv,1,93.1,2,Documentary,frequent,2020-03-10,2024-10-15
571,31,F,Japan,standard,tv,0,70.6,3,Mystery,frequent,2021-02-20,2024-12-25
572,42,M,UK,basic,mobile,0,61.3,3,Mystery,occasional,2020-11-10,2024-12-25
573,24,M,Italy,premium,mobile,0,98.7,8,Horror,occasional,2020-02-01,2024-12-28
574,46,M,Canada,basic,tv,0,92.9,4,Mystery,occasional,2020-09-10,2024-12-25
575,19,F,India,premium,tv,0,87.6,6,Crime,rare,2021-04-22,2024-12-25
576,18,F,France,basic,tv,0,57.8,1,Horror,rare,2020-06-13,2024-12-31
577,18,M,UK,standard,tv,0,65.2,4,Fantasy,occasional,2020-07-27,2024-12-27
578,18,M,Italy,basic,mobile,0,59.4,1,Horror,frequent,2020-01-18,2024-12-27
579,35,M,India,premium,tv,0,119.0,8,Action,occasional,2022-01-29,2024-12-26
580,21,F,UK,standard,tv,0,80.9,2,Drama,occasional,2021-10-07,2024-12-30
